Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Species_Functional_Type,Species_Category,USDA_PLANTS_Symbol,ITIS_Number,Phenophase_ID,Phenophase_Category,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Min_Last_Yes_DOY,Max_Last_Yes_DOY,Median_Last_Yes_DOY,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Observed_Status_Conflict_Flag,Observed_Status_Conflict_Flag_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
-9999,27143,beaumont place,39.667038,-104.87365,1667,CO,101,Quercus,macrocarpa,bur oak,Plantae,Deciduous broadleaf,"Ornamental,Allergen",QUMA2,19287,467,Leaves,Increasing leaf size,1,2017,156,2457910,-9999,-9999,156,156,156,17,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',1259.25,-9999,2266.65,-9999,8.33,18.21,30.29,22.08,-6.72,2.44,13.79,4.58,38,203,120,25,246,-9999,52877,-9999
-9999,27143,beaumont place,39.667038,-104.87365,1667,CO,101,Quercus,macrocarpa,bur oak,Plantae,Deciduous broadleaf,"Ornamental,Allergen",QUMA2,19287,483,Leaves,Leaves,1,2017,114,2457868,-9999,-9999,114,114,114,14,-9999,-9999,1,2017,114,2457868,-9999,-9999,114,114,114,11,-9999,-9999,1,'138649',-9999,'',737,-9999,1326.6,-9999,8.33,18.21,30.29,22.08,-6.72,2.44,13.79,4.58,38,203,120,25,78,-9999,48384,-9999
-9999,27143,beaumont place,39.667038,-104.87365,1667,CO,781,Acer,saccharinum,silver maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen",ACSA2,28757,371,Leaves,Breaking leaf buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017,139,2457893,-9999,-9999,139,139,139,17,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,8.33,18.21,30.29,22.08,-6.72,2.44,13.79,4.58,38,203,120,25,-9999,-9999,-9999,-9999
-9999,27143,beaumont place,39.667038,-104.87365,1667,CO,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,371,Leaves,Breaking leaf buds,1,2017,129,2457883,-9999,-9999,129,129,129,4,-9999,-9999,1,2017,139,2457893,-9999,-9999,139,139,139,17,-9999,-9999,0,'',-9999,'',888,-9999,1598.4,-9999,8.33,18.21,30.29,22.08,-6.72,2.44,13.79,4.58,38,203,120,25,140,-9999,50458,-9999
-9999,27143,beaumont place,39.667038,-104.87365,1667,CO,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,467,Leaves,Increasing leaf size,1,2017,139,2457893,-9999,-9999,139,139,139,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',1016.75,-9999,1830.15,-9999,8.33,18.21,30.29,22.08,-6.72,2.44,13.79,4.58,38,203,120,25,194,-9999,51494,-9999
-9999,27143,beaumont place,39.667038,-104.87365,1667,CO,885,Gleditsia,triacanthos,honeylocust,Plantae,Deciduous broadleaf,Ornamental,GLTR,26714,483,Leaves,Leaves,1,2017,129,2457883,-9999,-9999,129,129,129,4,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',888,-9999,1598.4,-9999,8.33,18.21,30.29,22.08,-6.72,2.44,13.79,4.58,38,203,120,25,140,-9999,50458,-9999
-9999,27143,beaumont place,39.667038,-104.87365,1667,CO,1472,Malus,sieboldii,toringo crab,Plantae,Deciduous broadleaf,"Ornamental,Crop",MATO6,503677,371,Leaves,Breaking leaf buds,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017,139,2457893,-9999,-9999,139,139,139,17,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,8.33,18.21,30.29,22.08,-6.72,2.44,13.79,4.58,38,203,120,25,-9999,-9999,-9999,-9999
-9999,27143,beaumont place,39.667038,-104.87365,1667,CO,1472,Malus,sieboldii,toringo crab,Plantae,Deciduous broadleaf,"Ornamental,Crop",MATO6,503677,483,Leaves,Leaves,1,2017,87,2457841,-9999,-9999,87,87,87,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',468.5,-9999,843.3,-9999,8.33,18.21,30.29,22.08,-6.72,2.44,13.79,4.58,38,203,120,25,45,-9999,44237,-9999
-9999,27218,test,40.430473,-105.503891,2406,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,471,Leaves,Falling leaves,1,2017,181,2457935,-9999,-9999,181,181,181,24,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',1024.25,-9999,1843.65,-9999,2.1,11.65,23.32,15.09,-8.44,-1.13,8.14,1.65,143,270,203,43,400,-9999,53568,-9999
-9999,27679,UNC,40.388443,-104.709175,1445,CO,25,Pinus,ponderosa,ponderosa pine,Plantae,Pine,"Ornamental,Calibration",PIPO,183365,486,Needles,Young needles (pines),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017,256,2458010,-9999,-9999,256,256,256,28,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,7.49,20.24,31.21,22.88,-7.53,2.58,13.45,4.02,43,251,102,32,-9999,-9999,-9999,-9999
-9999,27725,Bird Feeder West,40.403725,-104.69577,1457,CO,25,Pinus,ponderosa,ponderosa pine,Plantae,Pine,"Ornamental,Calibration",PIPO,183365,486,Needles,Young needles (pines),1,2017,269,2458023,-9999,-9999,269,269,269,7,-9999,-9999,2,2017,304,2458058,0,0,304,304,304,2,0,0,1,'143786',-9999,'',3808.75,-9999,6855.75,-9999,7.48,20.25,31.21,22.83,-7.66,2.52,13.38,3.96,39,241,99,36,396,-9999,42163,-9999
-9999,27725,Bird Feeder West,40.403725,-104.69577,1457,CO,25,Pinus,ponderosa,ponderosa pine,Plantae,Pine,"Ornamental,Calibration",PIPO,183365,496,Needles,Emerging needles (pines),1,2017,250,2458004,-9999,-9999,250,250,250,2,-9999,-9999,2,2017,304,2458058,0,0,304,304,304,2,0,0,1,'143786',-9999,'',3463.25,-9999,6233.85,-9999,7.48,20.25,31.21,22.83,-7.66,2.52,13.38,3.96,39,241,99,36,362,-9999,45274,-9999
-9999,27760,"UNC- Greeley, CO",40.411045,-104.696373,2,CO,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,471,Leaves,Falling leaves,1,2017,261,2458015,-9999,-9999,261,261,261,6,-9999,-9999,1,2017,297,2458051,-9999,-9999,297,297,297,13,-9999,-9999,0,'',-9999,'',3692.75,-9999,6646.95,-9999,7.48,20.25,31.21,22.83,-7.66,2.52,13.38,3.96,39,241,99,36,369,-9999,43546,-9999
-9999,27760,"UNC- Greeley, CO",40.411045,-104.696373,2,CO,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,483,Leaves,Leaves,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017,297,2458051,-9999,-9999,297,297,297,6,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,7.48,20.25,31.21,22.83,-7.66,2.52,13.38,3.96,39,241,99,36,-9999,-9999,-9999,-9999
-9999,27760,"UNC- Greeley, CO",40.411045,-104.696373,2,CO,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,498,Leaves,Colored leaves,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017,296,2458050,-9999,-9999,296,296,296,1,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,7.48,20.25,31.21,22.83,-7.66,2.52,13.38,3.96,39,241,99,36,-9999,-9999,-9999,-9999
-9999,27831,university,40.40329,-104.694191,1449,CO,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,471,Leaves,Falling leaves,1,2017,271,2458025,-9999,-9999,271,271,271,7,-9999,-9999,1,2017,278,2458032,-9999,-9999,278,278,278,7,-9999,-9999,0,'',-9999,'',3833.5,-9999,6900.3,-9999,7.48,20.25,31.21,22.83,-7.66,2.52,13.38,3.96,39,241,99,36,404,-9999,41818,-9999
-9999,27831,university,40.40329,-104.694191,1449,CO,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,483,Leaves,Leaves,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2017,278,2458032,-9999,-9999,278,278,278,7,-9999,-9999,0,'',OneObserver-StatusConflict,'144184',-9999,-9999,-9999,-9999,7.48,20.25,31.21,22.83,-7.66,2.52,13.38,3.96,39,241,99,36,-9999,-9999,-9999,-9999
-9999,27831,university,40.40329,-104.694191,1449,CO,3,Acer,rubrum,red maple,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",ACRU,28728,498,Leaves,Colored leaves,1,2017,264,2458018,-9999,-9999,264,264,264,7,-9999,-9999,1,2017,278,2458032,-9999,-9999,278,278,278,7,-9999,-9999,0,'',-9999,'',3748.75,-9999,6747.75,-9999,7.48,20.25,31.21,22.83,-7.66,2.52,13.38,3.96,39,241,99,36,369,-9999,43200,-9999
-9999,28234,WCCC,39.096687,-108.586464,1395,CO,977,Populus,fremontii,Fremont cottonwood,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Green Wave Campaign",POFR2,22459,371,Leaves,Breaking leaf buds,1,2017,290,2458044,-9999,-9999,290,290,290,1,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',OneObserver-StatusConflict,'146274',4685.25,-9999,8433.45,-9999,6.89,21.09,34.9,21.61,-3.52,5.67,17.77,7.03,67,43,43,43,168,-9999,39053,-9999
National Ecological Observatory Network (NEON),35863,CPER_077.phenology.phe - primary,40.817814,-104.7453,1646,CO,131,Bouteloua,gracilis,blue grama,Plantae,Graminoid,"Allergen,Calibration",BOGR2,41493,489,Leaves,Leaves (grasses),29,2017,88,2457842,8.82933711084,47.5474354796,67,333,67,7.10344827586,0.254732679288,1.37177745973,4,2017,132,2457886,62.6883827621,125.376765524,67,320,71,6.75,0.25,0.5,1,'214908',-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35863,CPER_077.phenology.phe - primary,40.817814,-104.7453,1646,CO,131,Bouteloua,gracilis,blue grama,Plantae,Graminoid,"Allergen,Calibration",BOGR2,41493,492,Leaves,Initial growth (grasses/sedges),33,2017,93,2457847,8.39518027695,48.2266390299,61,320,67,8.18181818182,0.819338408106,4.70674081408,31,2017,187,2457941,13.2540794053,73.7955909747,81,333,151,6.8064516129,0.0721312250806,0.401609664451,15,"'214829,214831,214842,214850,214853,214865,214869,214889,214890,214893,214903,214907,214908,214910,214911'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35863,CPER_077.phenology.phe - primary,40.817814,-104.7453,1646,CO,136,Hesperostipa,comata,needle and thread,Plantae,Graminoid,-9999,HECO26,507974,489,Leaves,Leaves (grasses),2,2017,74,2457828,0,0,74,74,74,7,0,0,1,2017,347,2458101,-9999,-9999,347,347,347,7,-9999,-9999,0,'',-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35863,CPER_077.phenology.phe - primary,40.817814,-104.7453,1646,CO,136,Hesperostipa,comata,needle and thread,Plantae,Graminoid,-9999,HECO26,507974,492,Leaves,Initial growth (grasses/sedges),30,2017,82,2457836,8.42292301899,46.1342493763,61,320,74,7.3,0.311282109547,1.70496233147,30,2017,300,2458054,13.8603876146,75.9164695229,151,347,339,7.46666666667,0.133333333333,0.73029674334,26,"'214805,214812,214820,214824,214826,214827,214830,214832,214840,214841,214848,214849,214854,214855,214856,214861,214862,214866,214867,214870,214877,214879,214884,214891,214895,214912'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35863,CPER_077.phenology.phe - primary,40.817814,-104.7453,1646,CO,1501,Thelesperma,filifolium,stiff greenthread,Plantae,Forb,-9999,THFI,38521,482,Leaves,Initial growth (forbs),31,2017,134,2457888,9.59557867316,53.4259209772,95,291,95,7,0,0,32,2017,282,2458036,8.84199907151,50.0179000217,151,333,298,6.9375,0.0434755214775,0.245934688419,25,"'214801,214806,214807,214809,214815,214817,214818,214819,214828,214833,214843,214844,214845,214846,214858,214864,214876,214878,214881,214887,214899,214900,214901,214902,214916'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35863,CPER_077.phenology.phe - primary,40.817814,-104.7453,1646,CO,1501,Thelesperma,filifolium,stiff greenthread,Plantae,Forb,-9999,THFI,38521,488,Leaves,Leaves (forbs),30,2017,160,2457914,6.57415408366,36.0081248814,144,347,158,7.03333333333,0.0333333333333,0.182574185835,24,2017,249,2458003,15.3707576332,75.3010263225,144,339,291,6.95833333333,0.0947759881125,0.464305621488,9,"'214809,214828,214845,214846,214858,214876,214898,214899,214919'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35890,NIWO_071.phenology.phe - primary,40.054119,-105.585106,3488,CO,1442,Carex,rupestris,curly sedge,Plantae,Graminoid,Allergen,CARU3,39788,492,Leaves,Initial growth (grasses/sedges),29,2017,179,2457933,2.48215988949,13.3668400826,163,209,163,3.24137931034,0.373556902814,2.0116654865,29,2017,252,2458006,3.83286371178,20.6406027712,216,279,216,8.93103448276,0.685764889702,3.69295694999,29,"'216788,216791,216792,216794,216797,216801,216802,216804,216807,216813,216814,216819,216826,216828,216830,216831,216833,216842,216843,216849,216850,216856,216861,216863,216867,216870,216872,216873,216877'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35890,NIWO_071.phenology.phe - primary,40.054119,-105.585106,3488,CO,1442,Carex,rupestris,curly sedge,Plantae,Graminoid,Allergen,CARU3,39788,497,Leaves,Leaves (sedges),4,2017,298,2458052,0,0,298,298,298,5,0,0,22,2017,287,2458041,2.32944382631,10.9260600346,265,298,293,15.4545454545,1.5384358064,7.21590355183,4,"'216788,216801,216831,216873'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35890,NIWO_071.phenology.phe - primary,40.054119,-105.585106,3488,CO,1460,Geum,rossii,Ross' avens,Plantae,Forb,-9999,GERO2,24660,482,Leaves,Initial growth (forbs),25,2017,201,2457955,7.44972482713,37.2486241357,158,293,158,5.12,0.733303029677,3.66651514838,31,2017,236,2457990,8.53386471854,47.5145478571,174,293,174,6.93548387097,0.548576817277,3.05434645351,25,"'216786,216789,216790,216793,216798,216803,216805,216808,216811,216818,216820,216822,216823,216827,216829,216839,216841,216844,216845,216847,216859,216868,216869,216876,216878'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35890,NIWO_071.phenology.phe - primary,40.054119,-105.585106,3488,CO,1460,Geum,rossii,Ross' avens,Plantae,Forb,-9999,GERO2,24660,488,Leaves,Leaves (forbs),20,2017,194,2457948,11.9394249619,53.3947316542,160,298,170,3,0.251312344975,1.1239029739,26,2017,277,2458031,4.59838536108,23.4472566872,186,298,279,17.8461538462,1.2778495249,6.51577966289,9,"'216786,216816,216818,216827,216836,216860,216868,216876,216878'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35890,NIWO_071.phenology.phe - primary,40.054119,-105.585106,3488,CO,1623,Minuartia,obtusiloba,twinflower sandwort,Plantae,Forb,-9999,MIOB2,20008,482,Leaves,Initial growth (forbs),3,2017,174,2457928,17.3429460524,30.0388637157,156,209,158,4,1.52752523165,2.64575131106,9,2017,168,2457922,5.27777777778,15.8333333333,156,209,160,2.88888888889,0.538631095268,1.61589328581,0,'',-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35890,NIWO_071.phenology.phe - primary,40.054119,-105.585106,3488,CO,1623,Minuartia,obtusiloba,twinflower sandwort,Plantae,Forb,-9999,MIOB2,20008,488,Leaves,Leaves (forbs),12,2017,208,2457962,19.8311527958,68.6971284301,158,319,167,7.41666666667,2.39778412016,8.30616784338,25,2017,299,2458053,4.54623653879,22.731182694,202,319,293,13.52,1.6042859263,8.02142963151,6,"'216812,216834,216835,216837,216853,216862'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35891,NIWO_070.phenology.phe - phenocam,40.055756,-105.582306,3474,CO,1442,Carex,rupestris,curly sedge,Plantae,Graminoid,Allergen,CARU3,39788,492,Leaves,Initial growth (grasses/sedges),3,2017,221,2457975,6.17341972582,10.6926766216,209,230,223,7,0,0,3,2017,228,2457982,4.66666666667,8.08290376865,223,237,223,7,0,0,2,"'216883,216885'",-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35891,NIWO_070.phenology.phe - phenocam,40.055756,-105.582306,3474,CO,1442,Carex,rupestris,curly sedge,Plantae,Graminoid,Allergen,CARU3,39788,497,Leaves,Leaves (sedges),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,2017,293,2458047,0,0,293,293,293,5,0,0,0,'',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
National Ecological Observatory Network (NEON),35891,NIWO_070.phenology.phe - phenocam,40.055756,-105.582306,3474,CO,1460,Geum,rossii,Ross' avens,Plantae,Forb,-9999,GERO2,24660,482,Leaves,Initial growth (forbs),1,2017,265,2458019,-9999,-9999,265,265,265,7,-9999,-9999,1,2017,279,2458033,-9999,-9999,279,279,279,14,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
National Ecological Observatory Network (NEON),35891,NIWO_070.phenology.phe - phenocam,40.055756,-105.582306,3474,CO,1460,Geum,rossii,Ross' avens,Plantae,Forb,-9999,GERO2,24660,488,Leaves,Leaves (forbs),1,2017,298,2458052,-9999,-9999,298,298,298,5,-9999,-9999,3,2017,281,2458035,9.56265885852,16.5630109984,265,298,279,16.3333333333,2.33333333333,4.04145188433,1,'216890',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
National Ecological Observatory Network (NEON),35891,NIWO_070.phenology.phe - phenocam,40.055756,-105.582306,3474,CO,1623,Minuartia,obtusiloba,twinflower sandwort,Plantae,Forb,-9999,MIOB2,20008,488,Leaves,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3,2017,312,2458066,7,12.124355653,298,319,319,10.3333333333,5.33333333333,9.23760430703,0,'',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
National Ecological Observatory Network (NEON),35915,STER_017.phenology.phe - primary,40.463554,-103.031158,1362,CO,1502,Triticum,aestivum,common wheat,Plantae,Graminoid,Crop,TRAE,42237,489,Leaves,Leaves (grasses),29,2017,279,2458033,1.02785231454,5.53515411118,270,298,270,3.51724137931,0.469830410802,2.53011419357,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
National Ecological Observatory Network (NEON),35915,STER_017.phenology.phe - primary,40.463554,-103.031158,1362,CO,1502,Triticum,aestivum,common wheat,Plantae,Graminoid,Crop,TRAE,42237,492,Leaves,Initial growth (grasses/sedges),29,2017,273,2458027,0.490351963809,2.64062613862,270,277,270,3.51724137931,0.379981493117,2.04626296409,29,2017,281,2458035,0.92269573519,4.96886860084,272,298,272,9.1724137931,0.988940027566,5.32560503281,1,'218315',-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
-9999,63,PPN_58690,40.965267,-105.218773,2136,CO,35,Syringa,chinensis,Red Rothomagensis lilac,Plantae,Deciduous broadleaf,"Ornamental,Cloned",SYCH3,-9999,373,Leaves,Breaking leaf buds (lilac/honeysuckle),1,2018,120,2458239,-9999,-9999,120,120,120,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,63,PPN_58690,40.965267,-105.218773,2136,CO,35,Syringa,chinensis,Red Rothomagensis lilac,Plantae,Deciduous broadleaf,"Ornamental,Cloned",SYCH3,-9999,374,Leaves,All leaf buds broken (lilac/honeysuckle),1,2018,122,2458241,-9999,-9999,122,122,122,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,63,PPN_58690,40.965267,-105.218773,2136,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,373,Leaves,Breaking leaf buds (lilac/honeysuckle),1,2018,122,2458241,-9999,-9999,122,122,122,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,63,PPN_58690,40.965267,-105.218773,2136,CO,36,Syringa,vulgaris,common lilac,Plantae,Deciduous broadleaf,"Ornamental,Calibration",SYVU,32996,374,Leaves,All leaf buds broken (lilac/honeysuckle),1,2018,122,2458241,-9999,-9999,122,122,122,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,261,PPN_9050005,39.098499,-104.834297,2191,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,371,Leaves,Breaking leaf buds,2,2018,134,2458253,0,0,134,134,134,9,0,0,1,2018,136,2458255,-9999,-9999,136,136,136,2,-9999,-9999,0,'',-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
-9999,261,PPN_9050005,39.098499,-104.834297,2191,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,467,Leaves,Increasing leaf size,2,2018,134,2458253,0,0,134,134,134,9,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
-9999,261,PPN_9050005,39.098499,-104.834297,2191,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,471,Leaves,Falling leaves,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2018,119,2458238,-9999,-9999,119,119,119,3,-9999,-9999,0,'',-9999,'',-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
-9999,261,PPN_9050005,39.098499,-104.834297,2191,CO,27,Populus,tremuloides,quaking aspen,Plantae,Deciduous broadleaf,"Ornamental,Allergen,Calibration,Green Wave Campaign",POTR5,195773,483,Leaves,Leaves,2,2018,134,2458253,0,0,134,134,134,9,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',-9999,'',-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,0
